Date,lat,lon,Primary Type
2013-01-08 19:05:00,41.9067334,-87.63831118,HOMICIDE
2013-01-08 06:35:00,41.878965754,-87.72666736,HOMICIDE
2013-01-06 20:00:00,41.740892438,-87.61479053,HOMICIDE
2013-01-06 11:15:00,41.875986803,-87.74538530,HOMICIDE
2013-01-05 20:33:00,41.73417648,-87.66895353,HOMICIDE
2013-01-05 19:26:00,41.743175793,-87.56230738,HOMICIDE
2013-01-05 15:52:00,41.792954044,-87.65955316,HOMICIDE
2013-01-05 08:06:00,41.908613638,-87.69313949,HOMICIDE
2013-01-04 19:30:00,41.937975039,-87.7138178,HOMICIDE
2013-01-02 18:45:00,41.790845098,-87.68410376,HOMICIDE
2013-01-02 15:15:00,41.668557435,-87.63933814,HOMICIDE
2013-01-01 16:56:00,41.787563029,-87.69836041,HOMICIDE
2013-01-01 14:45:00,41.811989994,-87.60973770,HOMICIDE
2013-01-01 03:45:00,41.894628086,-87.66221726,HOMICIDE
2012-12-31 16:49:00,41.852388701,-87.73104054,HOMICIDE
2012-12-31 00:16:00,41.940941841,-87.73193912,HOMICIDE
2012-12-30 17:10:00,41.802355013,-87.62118280,HOMICIDE
2012-12-30 11:00:00,41.696520318,-87.61053553,HOMICIDE
2012-12-29 07:40:00,41.852388701,-87.73104054,HOMICIDE
2012-12-28 00:18:00,41.898524159,-87.75054509,HOMICIDE
2012-12-26 21:58:00,41.795333698,-87.69369966,HOMICIDE
2012-12-26 00:30:00,41.768318788,-87.6747414,HOMICIDE
2012-12-24 20:37:00,41.865070378,-87.66137370,HOMICIDE
2012-12-23 06:22:00,41.90383419,-87.70978022,HOMICIDE
2012-12-23 06:05:00,41.884907665,-87.71393045,HOMICIDE
2012-12-22 23:15:00,41.880717621,-87.75998640,HOMICIDE
2012-12-22 18:35:00,41.742879228,-87.5565763,HOMICIDE
2012-12-20 04:26:00,42.004924781,-87.70161950,HOMICIDE
2012-12-17 22:35:00,41.893944495,-87.7715662,HOMICIDE
2012-12-16 03:19:00,41.872851687,-87.68792655,HOMICIDE
2012-12-12 23:39:00,41.898943252,-87.75310148,HOMICIDE
2012-12-09 23:48:00,41.867776552,-87.77406802,HOMICIDE
2012-12-09 18:40:00,41.901042007,-87.72488626,HOMICIDE
2012-12-03 07:49:00,41.778033619,-87.61301223,HOMICIDE
2012-12-02 17:45:00,41.7733904,-87.58892363,HOMICIDE
2012-12-01 15:00:00,41.885840694,-87.74631957,HOMICIDE
2012-12-01 02:52:00,41.82739576,-87.63221343,HOMICIDE
2012-12-01 00:25:00,41.864647597,-87.70698187,HOMICIDE
2012-11-30 23:50:00,41.974448662,-87.65791571,HOMICIDE
2012-11-30 23:09:00,41.781824503,-87.64955388,HOMICIDE
2012-11-30 19:15:00,41.745189218,-87.59903706,HOMICIDE
2012-11-30 18:36:00,41.817755355,-87.63224889,HOMICIDE
2012-11-28 22:46:00,41.77030657,-87.58271274,HOMICIDE
2012-11-28 01:15:00,41.979389062,-87.79279810,HOMICIDE
2012-11-26 21:19:00,41.766709226,-87.68559713,HOMICIDE
2012-11-26 17:01:00,41.875063938,-87.73303078,HOMICIDE
2012-11-26 13:00:00,41.765561754,-87.61711421,HOMICIDE
2012-11-25 20:47:00,41.792933457,-87.64405617,HOMICIDE
2012-11-25 08:04:00,41.884554959,-87.685322,HOMICIDE
2012-11-23 14:15:00,41.803844983,-87.67593653,HOMICIDE
2012-11-22 12:59:00,41.792872673,-87.70124537,HOMICIDE
2012-11-21 20:30:00,41.706134278,-87.6163239,HOMICIDE
2012-11-21 09:55:00,41.811715549,-87.64546885,HOMICIDE
2012-11-20 22:57:00,41.96282581,-87.71468018,HOMICIDE
2012-11-20 19:43:00,41.724389878,-87.56091289,HOMICIDE
2012-11-19 20:24:00,41.785351519,-87.62208234,HOMICIDE
2012-11-18 11:43:00,41.80149755,-87.64392039,HOMICIDE
2012-11-18 10:42:00,41.814305242,-87.66862131,HOMICIDE
2012-11-17 14:00:00,41.687013609,-87.65087727,HOMICIDE
2012-11-17 12:05:00,41.782928646,-87.66416064,HOMICIDE
2012-11-17 07:20:00,41.772218362,-87.67953324,HOMICIDE
2012-11-17 03:15:00,41.844968388,-87.71099808,HOMICIDE
2012-11-16 13:11:00,41.864552171,-87.7338376,HOMICIDE
2012-11-15 18:32:00,41.900307752,-87.75539961,HOMICIDE
2012-11-15 17:38:00,41.785714589,-87.69709164,HOMICIDE
2012-11-15 10:55:00,41.971287125,-87.70474675,HOMICIDE
2012-11-13 19:40:00,41.741291544,-87.65284945,HOMICIDE
2012-11-12 23:35:00,41.687247278,-87.63270111,HOMICIDE
2012-11-10 12:56:00,41.751933899,-87.55919747,HOMICIDE
2012-11-08 23:27:00,41.74260923,-87.68861323,HOMICIDE
2012-11-07 16:33:00,41.749918613,-87.68348287,HOMICIDE
2012-11-07 14:47:00,41.857036767,-87.65139623,HOMICIDE
2012-11-06 21:00:00,41.937594116,-87.71748586,HOMICIDE
2012-11-04 08:08:00,41.9316072,-87.7491819,HOMICIDE
2012-11-03 05:45:00,41.718896877,-87.55255037,HOMICIDE
2012-11-03 04:01:00,41.791667559,-87.63393772,HOMICIDE
2012-11-01 09:40:00,41.790107177,-87.61763310,HOMICIDE
2012-10-31 19:25:00,41.795016256,-87.67204782,HOMICIDE
2012-10-31 09:14:00,41.890728359,-87.74796426,HOMICIDE
2012-10-30 20:00:00,41.672198168,-87.63917093,HOMICIDE
2012-10-30 09:12:00,41.781920065,-87.61309706,HOMICIDE
2012-10-29 18:17:00,41.911112852,-87.70995554,HOMICIDE
2012-10-29 14:32:00,41.965485704,-87.65924953,HOMICIDE
2012-10-29 11:15:00,41.751411991,-87.55425268,HOMICIDE
2012-10-28 23:03:00,41.722413105,-87.62732642,HOMICIDE
2012-10-28 20:02:00,41.865079511,-87.66012172,HOMICIDE
2012-10-28 16:32:00,41.769219194,-87.64437241,HOMICIDE
2012-10-28 10:15:00,41.901798769,-87.72735858,HOMICIDE
2012-10-28 03:32:00,41.758369393,-87.61104775,HOMICIDE
2012-10-27 08:15:00,41.898940486,-87.7224084,HOMICIDE
2012-10-24 22:40:00,41.748330823,-87.64412307,HOMICIDE
2012-10-24 16:15:00,41.722952756,-87.61039688,HOMICIDE
2012-10-23 12:23:00,41.722952756,-87.61039688,HOMICIDE
2012-10-21 18:06:00,41.737570613,-87.56252099,HOMICIDE
2012-10-21 12:40:00,41.716774642,-87.57080931,HOMICIDE
2012-10-21 03:07:00,41.881730749,-87.76505598,HOMICIDE
2012-10-20 13:25:00,41.780840731,-87.69264845,HOMICIDE
2012-10-20 12:31:00,41.880314098,-87.72580267,HOMICIDE
2012-10-19 16:31:00,41.715173579,-87.56446250,HOMICIDE
2012-10-19 10:34:00,41.760237848,-87.67205314,HOMICIDE
2012-10-17 19:14:00,41.762418747,-87.59830551,HOMICIDE
2012-10-17 04:50:00,41.838954185,-87.65638826,HOMICIDE
2012-10-14 05:10:00,41.797302005,-87.61752372,HOMICIDE
2012-10-13 22:12:00,41.779016112,-87.61214332,HOMICIDE
2012-10-12 23:36:00,41.765236343,-87.63603929,HOMICIDE
2012-10-12 19:14:00,41.771423387,-87.58395712,HOMICIDE
2012-10-11 12:02:00,41.735576056,-87.60813397,HOMICIDE
2012-10-10 19:32:00,41.744554095,-87.55103768,HOMICIDE
2012-10-09 20:45:00,41.787482068,-87.65213019,HOMICIDE
2012-10-09 00:45:00,41.976171863,-87.84139926,HOMICIDE
2012-10-08 20:16:00,41.760366488,-87.59069788,HOMICIDE
2012-10-06 12:53:00,41.813107242,-87.66646942,HOMICIDE
2012-10-05 21:08:00,41.722389113,-87.57281990,HOMICIDE
2012-10-01 19:41:00,41.685848265,-87.62875872,HOMICIDE
2012-09-30 05:22:00,41.830805407,-87.65018500,HOMICIDE
2012-09-28 20:47:00,41.874550501,-87.72051115,HOMICIDE
2012-09-28 19:04:00,41.726617497,-87.57438923,HOMICIDE
2012-09-28 10:42:00,41.812152772,-87.6862362,HOMICIDE
2012-09-28 10:42:00,41.812152772,-87.6862362,HOMICIDE
2012-09-26 19:07:00,41.822033584,-87.6018688,HOMICIDE
2012-09-26 03:00:00,41.745889684,-87.55050479,HOMICIDE
2012-09-25 20:50:00,41.737060548,-87.55849677,HOMICIDE
2012-09-25 10:45:00,41.782775565,-87.59611147,HOMICIDE
2012-09-25 05:40:00,41.678643861,-87.62376737,HOMICIDE
2012-09-25 03:24:00,41.676191362,-87.63376909,HOMICIDE
2012-09-25 02:37:00,41.676191362,-87.63376909,HOMICIDE
2012-09-24 21:55:00,41.733597043,-87.60460608,HOMICIDE
2012-09-24 11:00:00,41.774067689,-87.69311913,HOMICIDE
2012-09-24 07:24:00,41.856191467,-87.62731427,HOMICIDE
2012-09-22 20:02:00,41.73613722,-87.64676687,HOMICIDE
2012-09-22 17:14:00,41.72977403,-87.582833,HOMICIDE
2012-09-22 09:00:00,41.854642334,-87.71006373,HOMICIDE
2012-09-22 02:05:00,41.672428242,-87.62381733,HOMICIDE
2012-09-21 00:17:00,41.908367737,-87.70928791,HOMICIDE
2012-09-20 23:13:00,41.701734913,-87.62916024,HOMICIDE
2012-09-19 19:25:00,41.770358952,-87.617141,HOMICIDE
2012-09-18 06:06:00,41.984646007,-87.65789989,HOMICIDE
2012-09-17 15:34:00,41.786158438,-87.63778532,HOMICIDE
2012-09-17 01:05:00,41.810928064,-87.74799442,HOMICIDE
2012-09-16 08:07:00,41.904760882,-87.7568839,HOMICIDE
2012-09-15 15:00:00,41.805787216,-87.71996384,HOMICIDE
2012-09-15 02:45:00,41.9332336,-87.74738466,HOMICIDE
2012-09-15 01:13:00,41.898182038,-87.7150363,HOMICIDE
2012-09-14 20:42:00,41.671828683,-87.6549651,HOMICIDE
2012-09-13 19:21:00,41.802738369,-87.61927871,HOMICIDE
2012-09-13 01:15:00,41.901279768,-87.68996555,HOMICIDE
2012-09-12 18:28:00,41.792810728,-87.62256461,HOMICIDE
2012-09-08 09:57:00,41.791677103,-87.69842982,HOMICIDE
2012-09-08 05:52:00,41.683286562,-87.63711150,HOMICIDE
2012-09-06 23:20:00,41.91733667,-87.74853684,HOMICIDE
2012-09-05 10:39:00,41.93125717,-87.78677336,HOMICIDE
2012-09-05 00:15:00,41.747126432,-87.60157647,HOMICIDE
2012-09-04 21:03:00,41.767417965,-87.63241599,HOMICIDE
2012-09-04 15:30:00,41.795610336,-87.62396758,HOMICIDE
2012-09-04 02:27:00,41.796009646,-87.71848381,HOMICIDE
2012-09-02 12:45:00,42.018746125,-87.68178336,HOMICIDE
2012-09-02 05:11:00,41.961870719,-87.65583882,HOMICIDE
2012-09-02 04:00:00,41.72696335,-87.57439981,HOMICIDE
2012-08-31 17:11:00,41.805698645,-87.6647453,HOMICIDE
2012-08-30 23:15:00,41.765726851,-87.68463930,HOMICIDE
2012-08-29 13:00:00,41.748300837,-87.65989203,HOMICIDE
2012-08-28 21:41:00,41.751320924,-87.66482252,HOMICIDE
2012-08-28 15:25:00,41.998608156,-87.70470971,HOMICIDE
2012-08-28 15:25:00,41.998608156,-87.70470971,HOMICIDE
2012-08-26 15:29:00,41.773174699,-87.61014848,HOMICIDE
2012-08-26 02:58:00,41.730442035,-87.58258719,HOMICIDE
2012-08-25 23:25:00,41.752712742,-87.60876569,HOMICIDE
2012-08-25 14:43:00,41.751090154,-87.6099603,HOMICIDE
2012-08-25 12:44:00,41.751090154,-87.6099603,HOMICIDE
2012-08-25 03:10:00,41.804524847,-87.60441542,HOMICIDE
2012-08-24 21:48:00,41.734421248,-87.61917493,HOMICIDE
2012-08-24 17:42:00,41.751163499,-87.60290123,HOMICIDE
2012-08-24 17:40:00,41.838339987,-87.64127924,HOMICIDE
2012-08-22 20:56:00,41.803949421,-87.60758720,HOMICIDE
2012-08-22 18:05:00,41.879359824,-87.69655648,HOMICIDE
2012-08-21 23:51:00,41.786250471,-87.69623566,HOMICIDE
2012-08-21 18:53:00,41.786250471,-87.69623566,HOMICIDE
2012-08-21 16:05:00,41.808618986,-87.67240679,HOMICIDE
2012-08-19 09:52:00,41.838631576,-87.72425213,HOMICIDE
2012-08-18 15:29:00,41.830351712,-87.68701804,HOMICIDE
2012-08-18 11:53:00,41.759019631,-87.64683090,HOMICIDE
2012-08-18 10:37:00,41.878084422,-87.69125579,HOMICIDE
2012-08-18 10:36:00,41.727402538,-87.60581174,HOMICIDE
2012-08-18 00:38:00,41.684624023,-87.62782023,HOMICIDE
2012-08-17 19:03:00,41.873599384,-87.74272682,HOMICIDE
2012-08-16 08:56:00,42.014586216,-87.70396362,HOMICIDE
2012-08-15 23:11:00,41.780489877,-87.66196416,HOMICIDE
2012-08-15 18:48:00,41.768747247,-87.56806802,HOMICIDE
2012-08-15 04:46:00,41.876662063,-87.74595560,HOMICIDE
2012-08-15 00:05:00,41.758347308,-87.56286982,HOMICIDE
2012-08-14 10:42:00,41.68309523,-87.62868259,HOMICIDE
2012-08-13 23:15:00,41.735354261,-87.55291896,HOMICIDE
2012-08-13 22:32:00,41.789618775,-87.65612285,HOMICIDE
2012-08-13 10:00:00,41.899074492,-87.62576954,HOMICIDE
2012-08-09 22:17:00,41.741066313,-87.73150302,HOMICIDE
2012-08-09 06:50:00,41.752138701,-87.64027096,HOMICIDE
2012-08-09 04:42:00,41.789206672,-87.66825728,HOMICIDE
2012-08-09 00:59:00,41.769858455,-87.6187380,HOMICIDE
2012-08-09 00:32:00,41.77921158,-87.61574879,HOMICIDE
2012-08-08 04:01:00,41.792770675,-87.62363218,HOMICIDE
2012-08-06 22:30:00,41.868158716,-87.6639040,HOMICIDE
2012-08-06 02:24:00,41.704273883,-87.65711072,HOMICIDE
2012-08-05 22:24:00,41.761122479,-87.56748788,HOMICIDE
2012-08-05 19:01:00,41.7941849,-87.62422533,HOMICIDE
2012-08-05 09:04:00,41.970886392,-87.70473230,HOMICIDE
2012-08-04 03:45:00,41.893316218,-87.63278946,HOMICIDE
2012-08-03 04:41:00,41.920525334,-87.71346118,HOMICIDE
2012-08-02 23:20:00,41.689549951,-87.60578806,HOMICIDE
2012-08-02 21:32:00,41.898128909,-87.75215384,HOMICIDE
2012-08-02 12:50:00,41.892489141,-87.72247728,HOMICIDE
2012-08-02 12:50:00,41.892489141,-87.72247728,HOMICIDE
2012-08-01 19:55:00,41.871834123,-87.71956412,HOMICIDE
2012-08-01 01:10:00,41.900557438,-87.75267179,HOMICIDE
2012-07-31 23:58:00,41.864657678,-87.73354665,HOMICIDE
2012-07-30 21:41:00,41.887181498,-87.75638464,HOMICIDE
2012-07-29 13:55:00,41.762278497,-87.58888348,HOMICIDE
2012-07-28 20:25:00,41.695824523,-87.61117311,HOMICIDE
2012-07-27 03:55:00,41.88221839,-87.71090114,HOMICIDE
2012-07-26 23:17:00,41.713305183,-87.55962820,HOMICIDE
2012-07-26 23:17:00,41.713305183,-87.55962820,HOMICIDE
2012-07-26 18:57:00,41.741124097,-87.55190009,HOMICIDE
2012-07-26 17:10:00,41.682426151,-87.6688564,HOMICIDE
2012-07-26 15:51:00,41.764932776,-87.61176589,HOMICIDE
2012-07-26 06:45:00,41.990774695,-87.65526019,HOMICIDE
2012-07-25 08:58:00,41.886158412,-87.67246387,HOMICIDE
2012-07-24 19:35:00,41.720573375,-87.57214168,HOMICIDE
2012-07-24 07:44:00,41.790327613,-87.64885114,HOMICIDE
2012-07-23 22:18:00,41.720573375,-87.57214168,HOMICIDE
2012-07-23 11:27:00,41.876842983,-87.73633721,HOMICIDE
2012-07-21 06:00:00,41.811160312,-87.67004772,HOMICIDE
2012-07-21 01:46:00,41.957339353,-87.75180734,HOMICIDE
2012-07-21 00:51:00,41.888099568,-87.77387978,HOMICIDE
2012-07-19 21:30:00,41.756965502,-87.66616033,HOMICIDE
2012-07-19 15:43:00,41.785546611,-87.66179407,HOMICIDE
2012-07-17 15:04:00,41.752597378,-87.56154963,HOMICIDE
2012-07-16 05:15:00,41.763374364,-87.63762825,HOMICIDE
2012-07-16 00:28:00,41.752441459,-87.57981684,HOMICIDE
2012-07-14 20:35:00,41.750353371,-87.65612160,HOMICIDE
2012-07-14 08:31:00,41.867609842,-87.70218751,HOMICIDE
2012-07-14 05:00:00,41.857048078,-87.65006729,HOMICIDE
2012-07-12 14:08:00,41.787961733,-87.69257022,HOMICIDE
2012-07-11 15:30:00,41.996272218,-87.69120956,HOMICIDE
2012-07-11 02:21:00,41.908977646,-87.63867625,HOMICIDE
2012-07-11 01:49:00,41.99390366,-87.65535941,HOMICIDE
2012-07-10 16:25:00,41.794778082,-87.62384840,HOMICIDE
2012-07-10 03:14:00,41.893885274,-87.6670805,HOMICIDE
2012-07-06 02:03:00,41.701711394,-87.60643098,HOMICIDE
2012-07-05 17:05:00,41.805140459,-87.71859091,HOMICIDE
2012-07-05 16:07:00,41.80696859,-87.65899920,HOMICIDE
2012-07-05 03:39:00,41.912247112,-87.74711740,HOMICIDE
2012-07-05 02:34:00,41.81231431,-87.66886565,HOMICIDE
2012-07-04 23:43:00,41.770927309,-87.62160385,HOMICIDE
2012-07-04 23:30:00,41.752299884,-87.66233862,HOMICIDE
2012-07-04 10:29:00,41.912791956,-87.7262773,HOMICIDE
2012-07-03 08:29:00,41.87781065,-87.73035759,HOMICIDE
2012-07-03 00:00:00,41.751768405,-87.60049762,HOMICIDE
2012-07-02 21:41:00,41.87781065,-87.73035759,HOMICIDE
2012-07-02 15:30:00,41.875307662,-87.73083642,HOMICIDE
2012-07-01 22:15:00,41.81307102,-87.60579317,HOMICIDE
2012-07-01 20:24:00,41.875119803,-87.72851026,HOMICIDE
2012-07-01 11:15:00,41.734855467,-87.55261358,HOMICIDE
2012-07-01 01:15:00,41.875780892,-87.70444608,HOMICIDE
2012-06-30 12:47:00,41.881661738,-87.74857582,HOMICIDE
2012-06-30 12:47:00,41.881662,-87.74862723,HOMICIDE
2012-06-30 02:15:00,41.845412221,-87.73093349,HOMICIDE
2012-06-30 02:15:00,41.845412221,-87.73093349,HOMICIDE
2012-06-27 22:43:00,41.91210384,-87.76446334,HOMICIDE
2012-06-26 22:32:00,41.730339626,-87.58287414,HOMICIDE
2012-06-26 22:26:00,41.730274878,-87.59875999,HOMICIDE
2012-06-24 18:34:00,41.658903482,-87.61050254,HOMICIDE
2012-06-24 10:00:00,41.810989085,-87.70299674,HOMICIDE
2012-06-24 03:05:00,41.780847718,-87.61189181,HOMICIDE
2012-06-24 01:59:00,41.895315425,-87.71984989,HOMICIDE
2012-06-22 20:39:00,41.767149426,-87.64290631,HOMICIDE
2012-06-21 13:55:00,41.899555508,-87.76136434,HOMICIDE
2012-06-20 14:58:00,41.923448783,-87.7562711,HOMICIDE
2012-06-19 01:12:00,41.902598117,-87.7740250,HOMICIDE
2012-06-19 01:12:00,41.902598117,-87.7740250,HOMICIDE
2012-06-18 02:15:00,41.838326467,-87.63316201,HOMICIDE
2012-06-18 00:52:00,41.968989742,-87.65407556,HOMICIDE
2012-06-17 15:34:00,41.70047872,-87.56092447,HOMICIDE
2012-06-17 03:47:00,41.765601178,-87.67413142,HOMICIDE
2012-06-17 01:50:00,41.756549063,-87.62457015,HOMICIDE
2012-06-17 01:26:00,41.905393426,-87.75989792,HOMICIDE
2012-06-17 00:38:00,41.923448783,-87.7562711,HOMICIDE
2012-06-16 02:42:00,41.80027916,-87.67098514,HOMICIDE
2012-06-13 23:50:00,41.750193035,-87.68299636,HOMICIDE
2012-06-13 22:55:00,41.819673002,-87.61702883,HOMICIDE
2012-06-13 22:39:00,41.73293833,-87.54714493,HOMICIDE
2012-06-13 05:52:00,41.760401605,-87.65263293,HOMICIDE
2012-06-13 05:14:00,41.941448188,-87.76452604,HOMICIDE
2012-06-12 06:40:00,41.822517088,-87.62872994,HOMICIDE
2012-06-11 22:58:00,41.778744842,-87.68836874,HOMICIDE
2012-06-11 12:07:00,41.864168637,-87.65969073,HOMICIDE
2012-06-11 02:59:00,41.725537645,-87.60470815,HOMICIDE
2012-06-11 00:25:00,41.802412584,-87.64366118,HOMICIDE
2012-06-11 00:17:00,41.802412584,-87.64366118,HOMICIDE
2012-06-10 15:30:00,41.757823086,-87.60277074,HOMICIDE
2012-06-10 01:40:00,41.781592737,-87.68873618,HOMICIDE
2012-06-09 10:23:00,41.692636758,-87.62770339,HOMICIDE
2012-06-09 01:06:00,41.770533791,-87.62010154,HOMICIDE
2012-06-08 16:43:00,41.800772601,-87.65397726,HOMICIDE
2012-06-08 16:43:00,41.800772601,-87.65397726,HOMICIDE
2012-06-06 15:40:00,41.658022668,-87.60141502,HOMICIDE
2012-06-05 23:31:00,41.770696568,-87.61715240,HOMICIDE
2012-06-04 22:25:00,41.764269075,-87.68308516,HOMICIDE
2012-06-02 22:26:00,41.901682304,-87.72764988,HOMICIDE
2012-06-02 15:43:00,41.762991737,-87.56139575,HOMICIDE
2012-06-02 01:20:00,41.865990686,-87.6596679,HOMICIDE
2012-05-31 10:30:00,41.687822051,-87.66610637,HOMICIDE
2012-05-29 02:15:00,41.976179864,-87.65971783,HOMICIDE
2012-05-28 22:35:00,41.771630524,-87.58247735,HOMICIDE
2012-05-28 18:06:00,41.86051687,-87.70686800,HOMICIDE
2012-05-28 17:39:00,41.860659138,-87.70779537,HOMICIDE
2012-05-28 05:30:00,41.838309471,-87.733968,HOMICIDE
2012-05-28 04:15:00,41.693492855,-87.63532084,HOMICIDE
2012-05-28 04:05:00,41.802830303,-87.6111574,HOMICIDE
2012-05-27 15:20:00,41.796550688,-87.66358621,HOMICIDE
2012-05-27 02:11:00,41.866714025,-87.68668129,HOMICIDE
2012-05-26 02:16:00,41.860052068,-87.71631054,HOMICIDE
2012-05-25 23:55:00,41.775706207,-87.59311289,HOMICIDE
2012-05-25 23:50:00,41.775706207,-87.59311289,HOMICIDE
2012-05-25 04:33:00,41.734668186,-87.60777781,HOMICIDE
2012-05-22 22:30:00,41.885249259,-87.75906451,HOMICIDE
2012-05-22 15:50:00,41.766440752,-87.62833949,HOMICIDE
2012-05-22 02:24:00,41.681447695,-87.67288608,HOMICIDE
2012-05-21 02:00:00,41.851521906,-87.68087351,HOMICIDE
2012-05-21 00:44:00,41.851521906,-87.68087351,HOMICIDE
2012-05-20 20:20:00,41.749235915,-87.7013071,HOMICIDE
2012-05-20 00:34:00,41.709122364,-87.61977363,HOMICIDE
2012-05-19 22:15:00,41.749292933,-87.54693442,HOMICIDE
2012-05-19 05:06:00,41.682807443,-87.64504606,HOMICIDE
2012-05-18 20:58:00,41.825474077,-87.69172302,HOMICIDE
2012-05-18 10:57:00,41.752584556,-87.59809155,HOMICIDE
2012-05-17 19:10:00,41.749505692,-87.66084690,HOMICIDE
2012-05-15 14:48:00,41.737506903,-87.54985549,HOMICIDE
2012-05-14 01:43:00,41.86388028,-87.65918714,HOMICIDE
2012-05-13 13:30:00,41.741327732,-87.71102882,HOMICIDE
2012-05-13 01:22:00,41.963877163,-87.75746916,HOMICIDE
2012-05-13 00:14:00,41.911073067,-87.69818852,HOMICIDE
2012-05-12 09:05:00,41.778514308,-87.6048127,HOMICIDE
2012-05-12 07:29:00,41.781637299,-87.61220561,HOMICIDE
2012-05-12 01:07:00,41.750213958,-87.66559259,HOMICIDE
2012-05-11 20:49:00,41.841434867,-87.70968180,HOMICIDE
2012-05-10 19:45:00,41.795897776,-87.67693824,HOMICIDE
2012-05-10 17:38:00,41.795897776,-87.67693824,HOMICIDE
2012-05-10 00:06:00,41.947170123,-87.66901098,HOMICIDE
2012-05-09 13:55:00,41.697010948,-87.62498257,HOMICIDE
2012-05-08 22:46:00,41.883447602,-87.72780009,HOMICIDE
2012-05-08 16:45:00,41.810764328,-87.59352740,HOMICIDE
2012-05-07 14:30:00,41.705565903,-87.60104451,HOMICIDE
2012-05-06 02:30:00,41.865302955,-87.65985137,HOMICIDE
2012-05-05 07:00:00,41.984416546,-87.65994733,HOMICIDE
2012-05-04 23:35:00,41.851333257,-87.73177352,HOMICIDE
2012-05-04 21:09:00,41.673016024,-87.6428224,HOMICIDE
2012-05-03 17:05:00,41.729329983,-87.65300135,HOMICIDE
2012-05-03 17:05:00,41.729329983,-87.65300135,HOMICIDE
2012-05-03 05:13:00,41.829990573,-87.64014366,HOMICIDE
2012-05-03 00:01:00,41.91200226,-87.77170188,HOMICIDE
2012-04-30 18:53:00,41.888744818,-87.75185328,HOMICIDE
2012-04-30 06:19:00,41.828359631,-87.69491571,HOMICIDE
2012-04-29 20:12:00,41.831053355,-87.6863725,HOMICIDE
2012-04-29 04:51:00,41.887939226,-87.75372257,HOMICIDE
2012-04-28 20:15:00,41.780089846,-87.61094705,HOMICIDE
2012-04-28 17:35:00,41.728771687,-87.68216104,HOMICIDE
2012-04-26 12:45:00,41.778221407,-87.59932395,HOMICIDE
2012-04-24 23:35:00,41.748665431,-87.68511159,HOMICIDE
2012-04-22 22:00:00,41.659875341,-87.55548874,HOMICIDE
2012-04-22 12:25:00,41.76212256,-87.66013238,HOMICIDE
2012-04-22 02:50:00,41.867636047,-87.68569908,HOMICIDE
2012-04-20 20:26:00,41.806580277,-87.6743680,HOMICIDE
2012-04-20 17:51:00,41.907329369,-87.73119301,HOMICIDE
2012-04-19 11:40:00,41.862310906,-87.71331158,HOMICIDE
2012-04-19 00:01:00,41.906956663,-87.64074437,HOMICIDE
2012-04-18 23:12:00,41.735615327,-87.60566410,HOMICIDE
2012-04-18 19:32:00,41.903889133,-87.68842589,HOMICIDE
2012-04-16 20:35:00,41.813004295,-87.61043793,HOMICIDE
2012-04-16 04:05:00,41.876800958,-87.73987732,HOMICIDE
2012-04-15 19:18:00,41.870001397,-87.6994360,HOMICIDE
2012-04-15 02:46:00,0,,HOMICIDE
2012-04-15 02:27:00,41.863986416,-87.72281475,HOMICIDE
2012-04-14 16:10:00,41.793230871,-87.64377062,HOMICIDE
2012-04-14 13:33:00,41.718883728,-87.64907137,HOMICIDE
2012-04-14 05:02:00,0,,HOMICIDE
2012-04-14 02:45:00,41.768773278,-87.65614785,HOMICIDE
2012-04-14 01:23:00,41.777264052,-87.60846374,HOMICIDE
2012-04-12 19:18:00,41.685008418,-87.63911745,HOMICIDE
2012-04-09 16:08:00,41.890052458,-87.71686663,HOMICIDE
2012-04-09 00:53:00,41.949824511,-87.75157421,HOMICIDE
2012-04-07 23:11:00,41.69806949,-87.63066858,HOMICIDE
2012-04-07 22:19:00,41.8090218,-87.70657401,HOMICIDE
2012-04-07 13:35:00,41.871182449,-87.69862764,HOMICIDE
2012-04-07 00:34:00,41.81973845,-87.70210751,HOMICIDE
2012-04-06 13:35:00,41.747524728,-87.60422506,HOMICIDE
2012-04-05 20:01:00,41.776967563,-87.69592793,HOMICIDE
2012-04-05 14:05:00,0,,HOMICIDE
2012-04-02 19:58:00,41.781455442,-87.69117208,HOMICIDE
2012-04-01 04:03:00,41.843326826,-87.73045760,HOMICIDE
2012-03-30 09:14:00,41.949426587,-87.79430117,HOMICIDE
2012-03-29 23:40:00,41.778088835,-87.68590792,HOMICIDE
2012-03-29 18:01:00,41.750290019,-87.6602853,HOMICIDE
2012-03-29 16:39:00,41.687951763,-87.62229217,HOMICIDE
2012-03-29 12:52:00,41.863004468,-87.73227354,HOMICIDE
2012-03-27 22:58:00,41.779005754,-87.60701426,HOMICIDE
2012-03-27 22:57:00,41.779005754,-87.60701426,HOMICIDE
2012-03-27 21:58:00,41.779005754,-87.60701426,HOMICIDE
2012-03-27 19:51:00,0,,HOMICIDE
2012-03-26 14:38:00,0,,HOMICIDE
2012-03-25 21:20:00,41.786839235,-87.64511148,HOMICIDE
2012-03-25 16:42:00,41.922170926,-87.75102444,HOMICIDE
2012-03-25 09:58:00,41.915386631,-87.73175290,HOMICIDE
2012-03-24 22:27:00,41.779512604,-87.67041795,HOMICIDE
