Zipcode,Date,Avg2Bd,Avg2BdNorm,Total_Crimes,Thefts,Assaults,Homicides,Distance_from_Chicago_Loop,Commute_Time,Population,Cluster
60649,2010-03-31 00:00:00,104094.25,0.31120995374830474,0.03689135139804716,0.025558330034185693,0.04299195499496376,0.0426485293973376,45733.72810104117,40.0,46650.0,1
60649,2010-04-30 00:00:00,104751.5,0.3112003094047628,0.036724661966714756,0.025321947773446613,0.04352035850988726,0.040296813451373356,45733.72810104117,40.0,46650.0,1
60649,2010-05-31 00:00:00,98276.8,0.30895329471378846,0.036534240945448916,0.0251190815943973,0.04298022337407292,0.04869362828702941,45733.72810104117,40.0,46650.0,1
60649,2010-06-30 00:00:00,90115.5,0.3044853753378667,0.03611244093067004,0.024462988894714217,0.04360924857957889,0.059933337619765804,45733.72810104117,40.0,46650.0,1
60649,2010-07-31 00:00:00,86831.4,0.29933782959812566,0.03614226560841833,0.02476743498028988,0.04357427724246252,0.05895562583307108,45733.72810104117,40.0,46650.0,1
60649,2010-08-31 00:00:00,89233.5,0.2961966677366658,0.036388895443435244,0.025155112379498204,0.043578676732909084,0.05730509445641343,45733.72810104117,40.0,46650.0,1
60649,2010-09-30 00:00:00,84299.5,0.2918294433975112,0.03637734795668712,0.02510472539922244,0.043416734197010816,0.05108140751911868,45733.72810104117,40.0,46650.0,1
60649,2010-10-31 00:00:00,91845.6,0.29133766110988135,0.0363835671152346,0.024763215545870382,0.043283136155445844,0.04779965325867374,45733.72810104117,40.0,46650.0,1
60649,2010-11-30 00:00:00,90523.75,0.29076247987747017,0.03667743541394598,0.025015085684032073,0.04337125967179195,0.05689146530688142,45733.72810104117,40.0,46650.0,1
60649,2010-12-31 00:00:00,93292.5,0.2918323886290545,0.036969949145843096,0.02538768846941122,0.043472887519570125,0.051165807366700275,45733.72810104117,40.0,46650.0,1
60649,2011-01-31 00:00:00,90313.8,0.29212119189176794,0.037174506224736954,0.02549611628129823,0.04384386628942692,0.048585692270178345,45733.72810104117,40.0,46650.0,1
60649,2011-02-28 00:00:00,89481.0,0.2917007065669502,0.03708562815950527,0.02580812522039647,0.043691076540714364,0.04657137855471278,45733.72810104117,40.0,46650.0,1
60649,2011-03-31 00:00:00,88271.5,0.29143472470090304,0.03692890497185239,0.025371591966372,0.04452767727647509,0.042137539720196356,45733.72810104117,40.0,46650.0,1
60649,2011-04-30 00:00:00,91571.2,0.29226264633921056,0.03710876704752538,0.02607291599579918,0.04422526760186502,0.04107142772377076,45733.72810104117,40.0,46650.0,1
60649,2011-05-31 00:00:00,91152.75,0.2925022431138404,0.03724252134150577,0.02669837184592495,0.04397137564609014,0.04136368149149135,45733.72810104117,40.0,46650.0,1
60649,2011-06-30 00:00:00,84393.0,0.29080556471271835,0.03768389659252645,0.026657184507631198,0.04457622586936885,0.040271728150121824,45733.72810104117,40.0,46650.0,1
60649,2011-07-31 00:00:00,87677.4,0.2907241439637475,0.037625776417705974,0.026499154332986583,0.044367590315033505,0.04142077443320716,45733.72810104117,40.0,46650.0,1
60649,2011-08-31 00:00:00,89465.75,0.29084940136816495,0.03743403344184204,0.026230780886720276,0.043509031065159534,0.04020093169722039,45733.72810104117,40.0,46650.0,1
60649,2011-09-30 00:00:00,90266.25,0.29140951233232737,0.03729951527432669,0.02622972141582161,0.043000449437647616,0.03885446390380394,45733.72810104117,40.0,46650.0,1
60649,2011-10-31 00:00:00,84378.0,0.2903342608363298,0.0373124272147178,0.026065012770631675,0.04339833182254968,0.04135067703650734,45733.72810104117,40.0,46650.0,1
60649,2011-11-30 00:00:00,83054.5,0.28886131699363016,0.03728799468519372,0.025906208771110873,0.04330963066404814,0.03774726485733571,45733.72810104117,40.0,46650.0,1
