in,Zipcode,date,close
1195,60619,2010-02-28 00:00:00,76699.25
1196,60619,2010-03-31 00:00:00,72710.75
1197,60619,2010-04-30 00:00:00,72471.25
1198,60619,2010-05-31 00:00:00,84008.6
1199,60619,2010-06-30 00:00:00,77598.25
1200,60619,2010-07-31 00:00:00,80433.0
1201,60619,2010-08-31 00:00:00,75510.75
1202,60619,2010-09-30 00:00:00,74986.5
1203,60619,2010-10-31 00:00:00,74476.0
1204,60619,2010-11-30 00:00:00,71390.5
1205,60619,2010-12-31 00:00:00,65968.5
1206,60619,2011-01-31 00:00:00,67668.8
1207,60619,2011-02-28 00:00:00,59273.0
1208,60619,2011-03-31 00:00:00,58515.5
1209,60619,2011-04-30 00:00:00,59515.6
1210,60619,2011-05-31 00:00:00,66534.75
1211,60619,2011-06-30 00:00:00,66815.75
1212,60619,2011-07-31 00:00:00,60452.6
1213,60619,2011-08-31 00:00:00,57526.75
1214,60619,2011-09-30 00:00:00,64189.75
1215,60619,2011-10-31 00:00:00,66416.4
1216,60619,2011-11-30 00:00:00,61913.25
1217,60619,2011-12-31 00:00:00,62235.8
1218,60619,2012-01-31 00:00:00,63147.0
1219,60619,2012-02-29 00:00:00,67224.0
1220,60619,2012-03-31 00:00:00,69246.6
1221,60619,2012-04-30 00:00:00,67500.0
1222,60619,2012-05-31 00:00:00,75228.25
1223,60619,2012-06-30 00:00:00,68340.4
1224,60619,2012-07-31 00:00:00,64392.25
1225,60619,2012-08-31 00:00:00,66630.0
1226,60619,2012-09-30 00:00:00,67955.6
1227,60619,2012-10-31 00:00:00,63950.5
1228,60619,2012-11-30 00:00:00,56550.25
1229,60619,2012-12-31 00:00:00,59756.0
1230,60619,2013-01-31 00:00:00,58877.25
1231,60619,2013-02-28 00:00:00,66793.0
1232,60619,2013-03-31 00:00:00,66852.0
1233,60619,2013-04-30 00:00:00,56656.0
1234,60619,2013-05-31 00:00:00,56753.75
1235,60619,2013-06-30 00:00:00,60986.6
1236,60619,2013-07-31 00:00:00,60535.5
1237,60619,2013-08-31 00:00:00,70444.6
1238,60619,2013-09-30 00:00:00,71179.25
1239,60619,2013-10-31 00:00:00,67122.5
1240,60619,2013-11-30 00:00:00,68049.6
1241,60619,2013-12-31 00:00:00,71206.25
1242,60619,2014-01-31 00:00:00,67766.5
1243,60619,2014-02-28 00:00:00,67819.25
1244,60619,2014-03-31 00:00:00,63568.6
1245,60619,2014-04-30 00:00:00,62089.0
1246,60619,2014-05-31 00:00:00,57538.2
1247,60619,2014-06-30 00:00:00,63362.25
1248,60619,2014-07-31 00:00:00,67090.0
1249,60619,2014-08-31 00:00:00,66633.0
1250,60619,2014-09-30 00:00:00,58833.75
1251,60619,2014-10-31 00:00:00,64299.0
1252,60619,2014-11-30 00:00:00,69059.2
1253,60619,2014-12-31 00:00:00,68722.25
1254,60620,2009-07-31 00:00:00,86896.25
1255,60620,2009-08-31 00:00:00,80553.2
1256,60620,2009-09-30 00:00:00,81444.25
1257,60620,2009-10-31 00:00:00,82000.2
1258,60620,2009-11-30 00:00:00,86924.5
1259,60620,2009-12-31 00:00:00,77597.0
1260,60620,2010-01-31 00:00:00,84728.4
1261,60620,2010-02-28 00:00:00,80138.0
1262,60620,2010-03-31 00:00:00,73891.75
1263,60620,2010-04-30 00:00:00,69171.75
1264,60620,2010-05-31 00:00:00,70048.0
1265,60620,2010-06-30 00:00:00,64555.75
1266,60620,2010-07-31 00:00:00,63704.4
1267,60620,2010-08-31 00:00:00,70232.0
1268,60620,2010-09-30 00:00:00,78682.5
1269,60620,2010-10-31 00:00:00,74193.4
1270,60620,2010-11-30 00:00:00,73928.0
1271,60620,2010-12-31 00:00:00,66108.25
1272,60620,2011-01-31 00:00:00,62386.6
1273,60620,2011-02-28 00:00:00,60178.25
1274,60620,2011-03-31 00:00:00,63310.5
1275,60620,2011-04-30 00:00:00,83253.2
1276,60620,2011-05-31 00:00:00,86463.75
1277,60620,2011-06-30 00:00:00,87415.75
1278,60620,2011-07-31 00:00:00,81157.0
1279,60620,2011-08-31 00:00:00,81054.5
1280,60620,2011-09-30 00:00:00,80409.5
1281,60620,2011-10-31 00:00:00,74278.4
1282,60620,2011-11-30 00:00:00,72124.0
1283,60620,2011-12-31 00:00:00,66024.2
1284,60620,2012-01-31 00:00:00,52815.25
1285,60620,2012-02-29 00:00:00,58096.25
1286,60620,2012-03-31 00:00:00,59558.6
1287,60620,2012-04-30 00:00:00,60068.75
1288,60620,2012-05-31 00:00:00,59332.0
1289,60620,2012-06-30 00:00:00,61360.2
1290,60620,2012-07-31 00:00:00,55784.25
1291,60620,2012-08-31 00:00:00,57985.0
1292,60620,2012-09-30 00:00:00,62286.0
1293,60620,2012-10-31 00:00:00,65309.0
1294,60620,2012-11-30 00:00:00,65814.25
1295,60620,2012-12-31 00:00:00,60246.8
1296,60620,2013-01-31 00:00:00,55926.5
1297,60620,2013-02-28 00:00:00,65510.5
1298,60620,2013-03-31 00:00:00,59010.4
1299,60620,2013-04-30 00:00:00,66433.0
1300,60620,2013-05-31 00:00:00,69048.0
1301,60620,2013-06-30 00:00:00,67251.6
1302,60620,2013-07-31 00:00:00,64146.75
1303,60620,2013-08-31 00:00:00,59381.2
1304,60620,2013-09-30 00:00:00,52280.0
1305,60620,2013-10-31 00:00:00,57524.0
1306,60620,2013-11-30 00:00:00,60525.0
1307,60620,2013-12-31 00:00:00,62058.0
1308,60620,2014-01-31 00:00:00,67519.75
1309,60620,2014-02-28 00:00:00,88500.75
1310,60620,2014-03-31 00:00:00,83671.4
1311,60620,2014-04-30 00:00:00,70674.0
1312,60620,2014-05-31 00:00:00,71065.4
1313,60620,2014-06-30 00:00:00,71968.0
1314,60620,2014-07-31 00:00:00,70958.25
1315,60620,2014-08-31 00:00:00,73257.0
1316,60620,2014-09-30 00:00:00,76088.75
1317,60620,2014-10-31 00:00:00,292546.25
1318,60620,2014-11-30 00:00:00,383976.2
1319,60620,2014-12-31 00:00:00,487840.75
1320,60621,2009-07-31 00:00:00,74789.5
1321,60621,2009-08-31 00:00:00,73088.4
1322,60621,2009-09-30 00:00:00,53901.0
1323,60621,2009-10-31 00:00:00,26643.6
1324,60621,2009-11-30 00:00:00,35253.5
1325,60621,2009-12-31 00:00:00,23667.25
1326,60621,2010-01-31 00:00:00,40497.4
1327,60621,2010-02-28 00:00:00,81279.25
1328,60621,2010-03-31 00:00:00,76505.5
1329,60621,2010-04-30 00:00:00,67202.0
1330,60621,2010-05-31 00:00:00,61684.0
1331,60621,2010-06-30 00:00:00,80312.5
1332,60621,2010-07-31 00:00:00,120771.8
1333,60621,2010-08-31 00:00:00,56152.5
1334,60621,2010-09-30 00:00:00,38604.25
1335,60621,2010-10-31 00:00:00,31486.6
1336,60621,2010-11-30 00:00:00,29172.25
1337,60621,2010-12-31 00:00:00,36132.25
1338,60621,2011-01-31 00:00:00,49930.0
1339,60621,2011-02-28 00:00:00,62010.0
1340,60621,2011-03-31 00:00:00,60989.75
1341,60621,2011-04-30 00:00:00,68692.4
1342,60621,2011-05-31 00:00:00,73503.25
1343,60621,2011-06-30 00:00:00,50000.0
1344,60621,2011-07-31 00:00:00,71180.0
1345,60621,2011-08-31 00:00:00,58343.0
1346,60621,2011-09-30 00:00:00,56313.0
1347,60621,2011-10-31 00:00:00,44249.6
1348,60621,2011-11-30 00:00:00,35493.25
1349,60621,2011-12-31 00:00:00,37039.0
1350,60621,2012-01-31 00:00:00,36976.5
1351,60621,2012-02-29 00:00:00,32533.25
1352,60621,2012-03-31 00:00:00,30059.6
1353,60621,2012-04-30 00:00:00,31221.5
1354,60621,2012-05-31 00:00:00,39783.0
1355,60621,2012-06-30 00:00:00,43686.2
1356,60621,2012-07-31 00:00:00,48479.75
1357,60621,2012-08-31 00:00:00,42918.25
1358,60621,2012-09-30 00:00:00,40883.0
1359,60621,2012-10-31 00:00:00,35155.25
1360,60621,2012-11-30 00:00:00,29605.75
1361,60621,2012-12-31 00:00:00,31946.8
1362,60621,2013-01-31 00:00:00,38543.5
1363,60621,2013-02-28 00:00:00,43025.75
1364,60621,2013-03-31 00:00:00,42057.6
1365,60621,2013-04-30 00:00:00,47425.0
1366,60621,2013-05-31 00:00:00,60839.25
1367,60621,2013-06-30 00:00:00,44371.4
1368,60621,2013-07-31 00:00:00,31004.0
1369,60621,2013-08-31 00:00:00,43591.6
1370,60621,2013-09-30 00:00:00,55735.75
1371,60621,2013-10-31 00:00:00,57159.0
1372,60621,2013-11-30 00:00:00,45133.4
1373,60621,2013-12-31 00:00:00,54337.5
1374,60621,2014-01-31 00:00:00,0.0
1375,60621,2014-02-28 00:00:00,0.0
1376,60621,2014-03-31 00:00:00,0.0
1377,60621,2014-04-30 00:00:00,6875.0
1378,60621,2014-05-31 00:00:00,11070.4
1379,60621,2014-06-30 00:00:00,20771.0
1380,60621,2014-07-31 00:00:00,10303.25
1381,60621,2014-08-31 00:00:00,200.0
1382,60621,2014-09-30 00:00:00,6875.0
1383,60621,2014-10-31 00:00:00,1000.0
1384,60621,2014-11-30 00:00:00,20671.4
1385,60621,2014-12-31 00:00:00,14000.0
1386,60622,2009-07-31 00:00:00,359328.5
1387,60622,2009-08-31 00:00:00,357745.0
1388,60622,2009-09-30 00:00:00,353776.25
1389,60622,2009-10-31 00:00:00,348435.8
1390,60622,2009-11-30 00:00:00,345058.0
1391,60622,2009-12-31 00:00:00,343112.5
1392,60622,2010-01-31 00:00:00,342416.2
1393,60622,2010-02-28 00:00:00,347877.0
1394,60622,2010-03-31 00:00:00,346614.0
1395,60622,2010-04-30 00:00:00,349827.75
1396,60622,2010-05-31 00:00:00,348302.8
1397,60622,2010-06-30 00:00:00,338174.75
1398,60622,2010-07-31 00:00:00,343796.6
1399,60622,2010-08-31 00:00:00,340842.25
1400,60622,2010-09-30 00:00:00,334912.75
1401,60622,2010-10-31 00:00:00,332330.0
1402,60622,2010-11-30 00:00:00,336234.0
1403,60622,2010-12-31 00:00:00,329365.25
1404,60622,2011-01-31 00:00:00,324762.6
1405,60622,2011-02-28 00:00:00,324604.75
1406,60622,2011-03-31 00:00:00,317805.75
1407,60622,2011-04-30 00:00:00,316956.4
1408,60622,2011-05-31 00:00:00,313295.0
1409,60622,2011-06-30 00:00:00,315146.25
1410,60622,2011-07-31 00:00:00,313474.2
1411,60622,2011-08-31 00:00:00,312148.0
1412,60622,2011-09-30 00:00:00,310624.0
1413,60622,2011-10-31 00:00:00,305627.8
1414,60622,2011-11-30 00:00:00,306906.5
1415,60622,2011-12-31 00:00:00,306868.2
1416,60622,2012-01-31 00:00:00,298425.0
1417,60622,2012-02-29 00:00:00,303635.5
1418,60622,2012-03-31 00:00:00,303386.4
1419,60622,2012-04-30 00:00:00,306053.5
1420,60622,2012-05-31 00:00:00,293953.5
1421,60622,2012-06-30 00:00:00,282667.4
1422,60622,2012-07-31 00:00:00,298639.0
1423,60622,2012-08-31 00:00:00,306068.0
1424,60622,2012-09-30 00:00:00,310089.2
1425,60622,2012-10-31 00:00:00,297774.0
1426,60622,2012-11-30 00:00:00,298940.5
1427,60622,2012-12-31 00:00:00,292959.0
1428,60622,2013-01-31 00:00:00,287088.0
1429,60622,2013-02-28 00:00:00,294945.25
1430,60622,2013-03-31 00:00:00,318372.8
1431,60622,2013-04-30 00:00:00,328427.25
1432,60622,2013-05-31 00:00:00,337026.25
1433,60622,2013-06-30 00:00:00,349811.4
1434,60622,2013-07-31 00:00:00,356087.5
1435,60622,2013-08-31 00:00:00,370569.4
1436,60622,2013-09-30 00:00:00,382616.25
1437,60622,2013-10-31 00:00:00,362963.5
1438,60622,2013-11-30 00:00:00,347630.0
1439,60622,2013-12-31 00:00:00,338605.0
1440,60622,2014-01-31 00:00:00,338309.0
1441,60622,2014-02-28 00:00:00,354001.25
1442,60622,2014-03-31 00:00:00,356047.6
1443,60622,2014-04-30 00:00:00,367479.0
1444,60622,2014-05-31 00:00:00,364657.6
1445,60622,2014-06-30 00:00:00,366051.5
1446,60622,2014-07-31 00:00:00,370931.25
1447,60622,2014-08-31 00:00:00,368692.4
1448,60622,2014-09-30 00:00:00,358062.5
1449,60622,2014-10-31 00:00:00,373069.25
1450,60622,2014-11-30 00:00:00,372779.4
1451,60622,2014-12-31 00:00:00,352357.25
1452,60623,2009-07-31 00:00:00,111137.75
1453,60623,2009-08-31 00:00:00,127579.2
1454,60623,2009-09-30 00:00:00,101783.0
1455,60623,2009-10-31 00:00:00,82516.6
1456,60623,2009-11-30 00:00:00,79213.75
1457,60623,2009-12-31 00:00:00,84573.0
1458,60623,2010-01-31 00:00:00,103913.4
1459,60623,2010-02-28 00:00:00,118950.5
1460,60623,2010-03-31 00:00:00,133022.5
1461,60623,2010-04-30 00:00:00,130919.0
1462,60623,2010-05-31 00:00:00,117232.8
1463,60623,2010-06-30 00:00:00,96670.75
1464,60623,2010-07-31 00:00:00,105866.4
1465,60623,2010-08-31 00:00:00,71890.0
1466,60623,2010-09-30 00:00:00,55243.25
1467,60623,2010-10-31 00:00:00,55331.4
1468,60623,2010-11-30 00:00:00,69604.75
1469,60623,2010-12-31 00:00:00,96689.25
1470,60623,2011-01-31 00:00:00,115148.0
1471,60623,2011-02-28 00:00:00,89039.5
1472,60623,2011-03-31 00:00:00,70842.75
1473,60623,2011-04-30 00:00:00,57306.8
1474,60623,2011-05-31 00:00:00,54451.0
1475,60623,2011-06-30 00:00:00,67408.25
1476,60623,2011-07-31 00:00:00,9980.0
1477,60623,2011-08-31 00:00:00,65778.25
1478,60623,2011-09-30 00:00:00,58000.0
1479,60623,2011-10-31 00:00:00,35500.0
1480,60623,2011-11-30 00:00:00,75560.5
1481,60623,2011-12-31 00:00:00,34560.0
1482,60623,2012-01-31 00:00:00,49180.75
1483,60623,2012-02-29 00:00:00,47076.0
1484,60623,2012-03-31 00:00:00,60538.4
1485,60623,2012-04-30 00:00:00,35625.0
1486,60623,2012-05-31 00:00:00,30012.5
1487,60623,2012-06-30 00:00:00,26934.4
1488,60623,2012-07-31 00:00:00,29558.0
1489,60623,2012-08-31 00:00:00,33573.5
1490,60623,2012-09-30 00:00:00,32832.8
1491,60623,2012-10-31 00:00:00,40110.5
1492,60623,2012-11-30 00:00:00,39977.25
1493,60623,2012-12-31 00:00:00,35784.8
1494,60623,2013-01-31 00:00:00,24113.0
1495,60623,2013-02-28 00:00:00,55223.25
1496,60623,2013-03-31 00:00:00,40628.8
1497,60623,2013-04-30 00:00:00,59090.0
1498,60623,2013-05-31 00:00:00,62104.25
1499,60623,2013-06-30 00:00:00,62303.0
1500,60623,2013-07-31 00:00:00,61967.25
1501,60623,2013-08-31 00:00:00,58410.6
1502,60623,2013-09-30 00:00:00,60533.75
1503,60623,2013-10-31 00:00:00,62788.25
1504,60623,2013-11-30 00:00:00,72307.8
1505,60623,2013-12-31 00:00:00,103650.0
1506,60623,2014-01-31 00:00:00,44631.5
1507,60623,2014-02-28 00:00:00,28289.75
1508,60623,2014-03-31 00:00:00,45289.4
1509,60623,2014-04-30 00:00:00,48283.5
1510,60623,2014-05-31 00:00:00,59189.6
1511,60623,2014-06-30 00:00:00,44923.75
1512,60623,2014-07-31 00:00:00,42976.0
1513,60623,2014-08-31 00:00:00,40372.6
1514,60623,2014-09-30 00:00:00,35549.75
1515,60623,2014-10-31 00:00:00,36895.75
1516,60623,2014-11-30 00:00:00,67441.8
1517,60623,2014-12-31 00:00:00,82211.0
1518,60624,2009-07-31 00:00:00,145476.75
1519,60624,2009-08-31 00:00:00,144677.4
1520,60624,2009-09-30 00:00:00,106392.5
1521,60624,2009-10-31 00:00:00,89150.6
1522,60624,2009-11-30 00:00:00,85929.5
1523,60624,2009-12-31 00:00:00,81004.75
1524,60624,2010-01-31 00:00:00,88768.0
1525,60624,2010-02-28 00:00:00,89257.5
1526,60624,2010-03-31 00:00:00,95520.75
1527,60624,2010-04-30 00:00:00,99547.5
1528,60624,2010-05-31 00:00:00,97720.6
1529,60624,2010-06-30 00:00:00,97646.75
1530,60624,2010-07-31 00:00:00,97373.2
1531,60624,2010-08-31 00:00:00,73801.75
1532,60624,2010-09-30 00:00:00,65610.0
1533,60624,2010-10-31 00:00:00,80908.4
1534,60624,2010-11-30 00:00:00,85556.75
1535,60624,2010-12-31 00:00:00,56279.25
1536,60624,2011-01-31 00:00:00,63209.2
1537,60624,2011-02-28 00:00:00,55291.75
1538,60624,2011-03-31 00:00:00,49699.5
1539,60624,2011-04-30 00:00:00,85204.4
1540,60624,2011-05-31 00:00:00,84656.75
1541,60624,2011-06-30 00:00:00,93947.5
1542,60624,2011-07-31 00:00:00,147087.6
1543,60624,2011-08-31 00:00:00,98319.0
1544,60624,2011-09-30 00:00:00,74810.75
1545,60624,2011-10-31 00:00:00,77143.4
1546,60624,2011-11-30 00:00:00,40667.75
1547,60624,2011-12-31 00:00:00,48000.0
1548,60624,2012-01-31 00:00:00,97804.75
1549,60624,2012-02-29 00:00:00,137892.0
1550,60624,2012-03-31 00:00:00,124511.2
1551,60624,2012-04-30 00:00:00,115237.5
1552,60624,2012-05-31 00:00:00,155452.75
1553,60624,2012-06-30 00:00:00,131180.2
1554,60624,2012-07-31 00:00:00,136954.5
1555,60624,2012-08-31 00:00:00,109018.75
1556,60624,2012-09-30 00:00:00,44900.0
1557,60624,2012-10-31 00:00:00,40354.75
1558,60624,2012-11-30 00:00:00,29730.25
1559,60624,2012-12-31 00:00:00,32179.8
1560,60624,2013-01-31 00:00:00,21487.5
1561,60624,2013-02-28 00:00:00,21311.25
1562,60624,2013-03-31 00:00:00,21867.2
1563,60624,2013-04-30 00:00:00,22693.5
1564,60624,2013-05-31 00:00:00,23401.0
1565,60624,2013-06-30 00:00:00,46288.4
1566,60624,2013-07-31 00:00:00,76250.25
1567,60624,2013-08-31 00:00:00,65623.0
1568,60624,2013-09-30 00:00:00,59797.25
1569,60624,2013-10-31 00:00:00,60019.75
1570,60624,2013-11-30 00:00:00,68772.8
1571,60624,2013-12-31 00:00:00,74058.5
1572,60624,2014-01-31 00:00:00,68208.75
1573,60624,2014-02-28 00:00:00,74976.75
1574,60624,2014-03-31 00:00:00,68250.8
1575,60624,2014-04-30 00:00:00,79325.0
1576,60624,2014-05-31 00:00:00,83137.8
1577,60624,2014-06-30 00:00:00,69446.5
1578,60624,2014-07-31 00:00:00,57896.5
1579,60624,2014-08-31 00:00:00,63745.6
1580,60624,2014-09-30 00:00:00,86895.5
1581,60624,2014-10-31 00:00:00,77025.25
1582,60624,2014-11-30 00:00:00,71279.6
1583,60624,2014-12-31 00:00:00,79885.75
1584,60625,2009-07-31 00:00:00,255591.75
1585,60625,2009-08-31 00:00:00,248646.6
1586,60625,2009-09-30 00:00:00,244000.25
1587,60625,2009-10-31 00:00:00,247169.8
1588,60625,2009-11-30 00:00:00,242006.25
1589,60625,2009-12-31 00:00:00,240993.75
1590,60625,2010-01-31 00:00:00,240408.0
1591,60625,2010-02-28 00:00:00,242011.25
1592,60625,2010-03-31 00:00:00,246375.75
1593,60625,2010-04-30 00:00:00,239065.25
1594,60625,2010-05-31 00:00:00,234619.8
1595,60625,2010-06-30 00:00:00,230042.5
1596,60625,2010-07-31 00:00:00,229550.4
1597,60625,2010-08-31 00:00:00,224816.5
1598,60625,2010-09-30 00:00:00,225640.5
1599,60625,2010-10-31 00:00:00,222461.2
1600,60625,2010-11-30 00:00:00,219395.5
1601,60625,2010-12-31 00:00:00,216271.75
1602,60625,2011-01-31 00:00:00,214877.0
1603,60625,2011-02-28 00:00:00,223861.0
1604,60625,2011-03-31 00:00:00,224677.0
1605,60625,2011-04-30 00:00:00,218194.4
1606,60625,2011-05-31 00:00:00,218527.25
1607,60625,2011-06-30 00:00:00,214657.75
1608,60625,2011-07-31 00:00:00,216253.4
1609,60625,2011-08-31 00:00:00,216369.0
1610,60625,2011-09-30 00:00:00,208619.75
1611,60625,2011-10-31 00:00:00,202655.4
1612,60625,2011-11-30 00:00:00,193931.75
1613,60625,2011-12-31 00:00:00,185153.2
1614,60625,2012-01-31 00:00:00,182410.75
1615,60625,2012-02-29 00:00:00,181237.0
1616,60625,2012-03-31 00:00:00,186775.4
1617,60625,2012-04-30 00:00:00,186522.25
1618,60625,2012-05-31 00:00:00,178699.0
1619,60625,2012-06-30 00:00:00,182493.4
1620,60625,2012-07-31 00:00:00,189880.75
1621,60625,2012-08-31 00:00:00,187058.5
1622,60625,2012-09-30 00:00:00,183834.0
1623,60625,2012-10-31 00:00:00,182743.5
1624,60625,2012-11-30 00:00:00,190637.75
1625,60625,2012-12-31 00:00:00,187050.6
1626,60625,2013-01-31 00:00:00,180904.25
1627,60625,2013-02-28 00:00:00,193508.0
1628,60625,2013-03-31 00:00:00,227111.8
1629,60625,2013-04-30 00:00:00,223661.0
1630,60625,2013-05-31 00:00:00,210131.25
1631,60625,2013-06-30 00:00:00,211982.2
1632,60625,2013-07-31 00:00:00,214737.5
1633,60625,2013-08-31 00:00:00,210332.6
1634,60625,2013-09-30 00:00:00,212984.25
1635,60625,2013-10-31 00:00:00,216107.75
1636,60625,2013-11-30 00:00:00,199883.2
1637,60625,2013-12-31 00:00:00,194707.0
1638,60625,2014-01-31 00:00:00,197801.25
1639,60625,2014-02-28 00:00:00,203055.5
1640,60625,2014-03-31 00:00:00,216706.6
1641,60625,2014-04-30 00:00:00,221445.5
1642,60625,2014-05-31 00:00:00,240642.0
1643,60625,2014-06-30 00:00:00,228321.5
1644,60625,2014-07-31 00:00:00,211249.75
1645,60625,2014-08-31 00:00:00,212367.6
1646,60625,2014-09-30 00:00:00,203805.25
1647,60625,2014-10-31 00:00:00,200949.75
1648,60625,2014-11-30 00:00:00,199942.2
1649,60625,2014-12-31 00:00:00,187440.0
1650,60626,2009-07-31 00:00:00,215110.75
1651,60626,2009-08-31 00:00:00,215841.0
1652,60626,2009-09-30 00:00:00,217237.25
1653,60626,2009-10-31 00:00:00,210585.4
1654,60626,2009-11-30 00:00:00,206123.5
1655,60626,2009-12-31 00:00:00,208674.5
1656,60626,2010-01-31 00:00:00,206211.2
1657,60626,2010-02-28 00:00:00,200725.0
1658,60626,2010-03-31 00:00:00,191566.75
1659,60626,2010-04-30 00:00:00,192664.5
1660,60626,2010-05-31 00:00:00,195356.2
1661,60626,2010-06-30 00:00:00,194220.25
1662,60626,2010-07-31 00:00:00,192651.0
1663,60626,2010-08-31 00:00:00,190650.25
1664,60626,2010-09-30 00:00:00,187125.25
1665,60626,2010-10-31 00:00:00,178930.2
1666,60626,2010-11-30 00:00:00,176820.25
1667,60626,2010-12-31 00:00:00,170608.0
1668,60626,2011-01-31 00:00:00,175012.6
1669,60626,2011-02-28 00:00:00,174497.0
1670,60626,2011-03-31 00:00:00,164163.0
1671,60626,2011-04-30 00:00:00,163588.2
1672,60626,2011-05-31 00:00:00,167949.5
1673,60626,2011-06-30 00:00:00,166824.0
1674,60626,2011-07-31 00:00:00,165037.4
1675,60626,2011-08-31 00:00:00,173159.5
1676,60626,2011-09-30 00:00:00,165553.75
1677,60626,2011-10-31 00:00:00,159335.0
1678,60626,2011-11-30 00:00:00,155019.75
1679,60626,2011-12-31 00:00:00,147737.2
1680,60626,2012-01-31 00:00:00,144210.75
1681,60626,2012-02-29 00:00:00,142618.5
1682,60626,2012-03-31 00:00:00,135860.4
1683,60626,2012-04-30 00:00:00,140258.25
1684,60626,2012-05-31 00:00:00,142507.75
1685,60626,2012-06-30 00:00:00,136369.6
1686,60626,2012-07-31 00:00:00,131616.5
1687,60626,2012-08-31 00:00:00,139129.25
1688,60626,2012-09-30 00:00:00,141316.8
1689,60626,2012-10-31 00:00:00,148354.0
1690,60626,2012-11-30 00:00:00,151493.0
1691,60626,2012-12-31 00:00:00,154004.8
1692,60626,2013-01-31 00:00:00,155628.75
1693,60626,2013-02-28 00:00:00,145997.5
1694,60626,2013-03-31 00:00:00,156548.2
1695,60626,2013-04-30 00:00:00,156196.5
1696,60626,2013-05-31 00:00:00,168546.0
1697,60626,2013-06-30 00:00:00,156870.6
1698,60626,2013-07-31 00:00:00,147191.0
1699,60626,2013-08-31 00:00:00,149784.6
1700,60626,2013-09-30 00:00:00,158619.25
1701,60626,2013-10-31 00:00:00,161489.75
1702,60626,2013-11-30 00:00:00,160005.6
1703,60626,2013-12-31 00:00:00,155311.75
1704,60626,2014-01-31 00:00:00,167586.5
1705,60626,2014-02-28 00:00:00,163912.75
1706,60626,2014-03-31 00:00:00,161493.0
1707,60626,2014-04-30 00:00:00,172762.0
1708,60626,2014-05-31 00:00:00,174333.0
1709,60626,2014-06-30 00:00:00,180733.0
1710,60626,2014-07-31 00:00:00,187297.75
1711,60626,2014-08-31 00:00:00,189992.0
1712,60626,2014-09-30 00:00:00,230028.75
1713,60626,2014-10-31 00:00:00,197872.25
1714,60626,2014-11-30 00:00:00,184197.2
1715,60626,2014-12-31 00:00:00,190608.0
1716,60628,2009-07-31 00:00:00,91828.5
1717,60628,2009-08-31 00:00:00,99984.6
1718,60628,2009-09-30 00:00:00,103561.75
1719,60628,2009-10-31 00:00:00,78027.0
1720,60628,2009-11-30 00:00:00,71969.25
1721,60628,2009-12-31 00:00:00,77694.25
1722,60628,2010-01-31 00:00:00,80710.4
1723,60628,2010-02-28 00:00:00,80140.75
1724,60628,2010-03-31 00:00:00,68360.25
1725,60628,2010-04-30 00:00:00,71349.25
1726,60628,2010-05-31 00:00:00,75864.0
1727,60628,2010-06-30 00:00:00,75941.25
1728,60628,2010-07-31 00:00:00,79919.4
1729,60628,2010-08-31 00:00:00,76009.25
1730,60628,2010-09-30 00:00:00,72809.5
1731,60628,2010-10-31 00:00:00,71906.8
1732,60628,2010-11-30 00:00:00,74027.0
1733,60628,2010-12-31 00:00:00,79517.5
1734,60628,2011-01-31 00:00:00,74293.8
1735,60628,2011-02-28 00:00:00,70829.0
1736,60628,2011-03-31 00:00:00,73538.0
1737,60628,2011-04-30 00:00:00,72133.8
1738,60628,2011-05-31 00:00:00,71610.75
1739,60628,2011-06-30 00:00:00,66944.5
1740,60628,2011-07-31 00:00:00,64798.4
1741,60628,2011-08-31 00:00:00,71478.75
1742,60628,2011-09-30 00:00:00,73190.5
1743,60628,2011-10-31 00:00:00,76807.8
1744,60628,2011-11-30 00:00:00,76671.75
1745,60628,2011-12-31 00:00:00,68305.2
1746,60628,2012-01-31 00:00:00,60199.75
1747,60628,2012-02-29 00:00:00,63783.25
1748,60628,2012-03-31 00:00:00,62350.6
1749,60628,2012-04-30 00:00:00,64279.0
1750,60628,2012-05-31 00:00:00,65369.0
1751,60628,2012-06-30 00:00:00,66504.8
1752,60628,2012-07-31 00:00:00,64200.5
1753,60628,2012-08-31 00:00:00,65578.0
1754,60628,2012-09-30 00:00:00,64316.2
1755,60628,2012-10-31 00:00:00,62523.25
1756,60628,2012-11-30 00:00:00,67100.75
1757,60628,2012-12-31 00:00:00,62050.2
1758,60628,2013-01-31 00:00:00,55893.25
1759,60628,2013-02-28 00:00:00,66953.0
1760,60628,2013-03-31 00:00:00,64839.4
1761,60628,2013-04-30 00:00:00,64843.5
1762,60628,2013-05-31 00:00:00,70050.0
1763,60628,2013-06-30 00:00:00,66561.8
1764,60628,2013-07-31 00:00:00,67276.25
1765,60628,2013-08-31 00:00:00,65788.8
1766,60628,2013-09-30 00:00:00,62524.5
1767,60628,2013-10-31 00:00:00,70827.25
1768,60628,2013-11-30 00:00:00,63533.8
1769,60628,2013-12-31 00:00:00,59969.75
1770,60628,2014-01-31 00:00:00,61762.75
1771,60628,2014-02-28 00:00:00,64852.5
1772,60628,2014-03-31 00:00:00,63230.0
1773,60628,2014-04-30 00:00:00,63420.25
1774,60628,2014-05-31 00:00:00,59335.0
1775,60628,2014-06-30 00:00:00,63360.5
1776,60628,2014-07-31 00:00:00,66708.25
1777,60628,2014-08-31 00:00:00,65838.2
